Job Name,Job Salary,Job Year,Job Area,Job Degree,Job label,Industry,Scale
解决方案经理（广州，电力方向）(J10916),1.5-3万·16薪,3-4年,广州,本科,"['解决方案', '需求调研', '市场拓展', '方案文档编写', '五险一金', '补充医疗保险', '补充公积金', '交通补贴', '餐饮补贴', '通讯补贴', '绩效奖金', '年终奖金', '定期体检']",['通信/电信/网络设备'],['10000人以上']
智慧水利产品经理,1.5-2.5万,5年及以上,绍兴·上虞区,本科,"['解决方案', '数字孪生', '技术方案交流', '水利行业', '招投标', '五险一金', '交通补贴', '餐饮补贴', '通讯补贴']",['计算机软件'],['少于50人']
项目支持,8千-1.5万·16薪,2年及以上,广州,本科,"['项目管理', '物联网', '交付管理', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
IoT 云平台高级客户经理,1.2-2万,2年及以上,上海·普陀区,本科,"['五险一金', '提成奖金', '专业培训', '绩效奖金']",['互联网/电子商务'],['150-500人']
解决方案经理,5千-1万,1年及以上,保山·龙陵县,大专,"['计算机', '电子', '自动化', '投标', '解决方案', '系统集成', '物联网', '通讯', '信息化', '售前咨询', '专业培训', '节假日福利', '周末双休', '公司团建', '五险']",['外包服务'],['500-1000人']
Web3产品经理,1.5-2万·13薪,1年及以上,无锡·滨湖区,本科,"['计算机', '数据分析', '需求分析', 'web', '软件', '交互设计', '物联网', '社群运营', '区块链', '产品方案', '五险一金', '餐饮补贴', '通讯补贴']",['政府/公共事业'],['50-150人']
店长（连锁店/客户服务经理）,9千-1.5万,2年及以上,广州·番禺区,大专,"['交通补贴', '餐饮补贴', '绩效奖金', '社保', '节假日福利', '连锁店', '潮玩店长', '客户经理', '储备店长', '区域督导', '店长助理', '便利店店长', '零售', '门店店长']",['交通/运输/物流'],['少于50人']
财务管理,8千-1.5万·16薪,3年及以上,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
嵌入式软件开发工程师(智能家居类),1-1.5万,1年,济南·高新区,本科,"['嵌入式软件', 'c语言编程', '智能家居', '五险一金', '餐饮补贴', '定期体检', '绩效奖金', '年终奖金', '弹性工作', '员工旅游', '专业培训', '通讯补贴']",['计算机软件'],['1000-5000人']
网络工程师,6千-1万·13薪,2年及以上,湖州·安吉县,大专,"['计算机', '网络', '维护', '网络安全', 'mes系统', '五险一金', '弹性工作', '定期体检', '专业培训', '年终奖金']",['电子技术/半导体/集成电路'],['500-1000人']
仓库管理员,4.5-7千,1年,广州·番禺区,,"['办公软件', 'excel', '库存管理', '仓库管理', '仓库', '物料管理', '维护管理', '设备维护保养', '出入库管理', '仓库安全', '五险一金', '餐饮补贴']",['计算机软件'],['150-500人']
拔尖计划-云原生技术专家,1.5-3万·16薪,5-7年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
维护工程师(智能家居类),1-1.5万,1年,杭州,本科,"['五险一金', '餐饮补贴', '定期体检', '绩效奖金', '年终奖金', '弹性工作', '员工旅游', '专业培训', '通讯补贴']",['计算机软件'],['1000-5000人']
CQE客户质量工程师,1-1.4万·14薪,3-9年,杭州·滨江区,本科,"['16949', '8D', 'APQP', 'PPAP', '汽车电子', '五险一金', '员工旅游', '餐饮补贴', '通讯补贴', '绩效奖金', '年终奖金', '股票期权', '定期体检']",['电子技术/半导体/集成电路'],['500-1000人']
大客户销售（理化生实验室解决方案）,1-1.5万,3年及以上,南京·江宁区,大专,"['五险一金', '定期体检', '交通补贴', '绩效奖金', '年终奖金', '教装', '理化生实验室', '多功能教室']",['计算机硬件'],['50-150人']
武汉研发中心-研发类岗位,1-1.5万·16薪,3年及以上,武汉·江汉区,本科,"['计算机', 'java', '前端开发', '物联网', '五险一金', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
售前工程师,8千-1.2万,2年及以上,西安·高新技术产业开发区,本科,"['培训', 'ppt', '解决方案', '售前', '售前支持', '宣讲', '文档撰写', '宣传资料', '建设方案', '需求确认', '五险一金', '专业培训']",['计算机软件'],['50-150人']
解决方案经理（工业领域）（高级）(J11012),3-5万·16薪,5年及以上,武汉·洪山区,本科,"['计算机', '需求调研', '通信', '解决方案', '产品推广', '售前', '技术方案', '市场拓展', '市场信息', '客户需求调研', '五险一金', '补充医疗保险', '补充公积金', '交通补贴', '餐饮补贴', '通讯补贴', '绩效奖金', '年终奖金', '定期体检']",['通信/电信/网络设备'],['10000人以上']
质量PQE,8千-1.1万·13薪,3年及以上,湖州·安吉县,大专,"['五险一金', '弹性工作', '定期体检', '专业培训', '年终奖金']",['电子技术/半导体/集成电路'],['500-1000人']
拔尖计划-智慧城市顶层设计专家,3-5万·16薪,8年及以上,重庆·渝北区,本科,"['计算机', '技术培训', '五险一金', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
无人机解决方案经理,2-4万,5年及以上,昆山,本科,"['项目管理', '土木工程', '英语', '解决方案', '环境', '渠道管理', '计算机科学', '安防', '大客户管理', '能源', '五险一金', '绩效奖金', '年终奖金', '交通补贴', '餐饮补贴', '员工旅游', '专业培训', '弹性工作']",['电子技术/半导体/集成电路'],['500-1000人']
人力资源经理,6千-1.2万,2年及以上,苏州,大专,['五险一金'],['房地产'],['50-150人']
5G+工业互联网解决方案工程师,1.5-2万·14薪,3-4年,杭州,本科,"['mes', 'plm', '解决方案', '方案设计', '自动化', '物联网', '人工智能', '五险一金', '补充医疗保险', '补充公积金', '员工旅游', '交通补贴', '餐饮补贴', '通讯补贴', '专业培训', '绩效奖金', '年终奖金']",['计算机软件'],['150-500人']
售前方案-农业售前,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['售前支持', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
销售经理,6-8千·14薪,1-3年,杭州·滨江区,本科,"['周末双休', '五险一金', '节日福利', '餐饮补贴', '加班补贴']",['电子技术/半导体/集成电路'],['500-1000人']
技术支持工程师（云计算/杭州）,7千-1.2万,2年,杭州·滨江区,本科,"['linux', '售后', '安全防范', '通信网络', '资料编写', '视频监控', '五险一金', '交通补贴', '年终奖金', '定期体检', '专业培训']",['计算机软件'],['1000-5000人']
解决方案工程师（工业）-福州,1-2万·13薪,5年及以上,福州·鼓楼区,本科,"['工业互联网', '智慧园区', '产业大脑', '解决方案', '数字化转型', '五险一金', '餐饮补贴', '定期体检', '年终奖金']",['计算机软件'],['1000-5000人']
拔尖计划-CV大模型,3-5万·16薪,8年及以上,重庆·南岸区,本科,"['计算机', '人工智能', '模型数据', '五险一金', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
物业管培生,5-6千,无需经验,宿迁,大专,"['五险一金', '绩效奖金', '年终奖金', '定期体检', '2023届', '2024届']",['物业管理/商业中心'],['']
PQE工程师,1-1.2万,5年,湖州,大专,"['培训', '数据分析', '电子', '机电', '测量', 'spc', '质量控制', '质量管理体系', 'iatf16949', '统计分析', '餐饮补贴', '绩效奖金', '年终奖金', '五险', '免费提供食宿']",['电子技术/半导体/集成电路'],['500-1000人']
ICT解决方案经理（售前）,1-2万,4年及以上,深圳·南山区,大专,"['计算机', '电子', '英语', 'office', '通信', '解决方案', '市场推广', '技术方案', '技术交流', '物联网', '五险一金', '年终奖金', '定期体检', '补充医疗保险', '专业培训', '双休']",['通信/电信/网络设备'],['1000-5000人']
战略管理,8千-1.5万·16薪,无需经验,重庆·渝北区,硕士,"['战略管理', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
一级注册消防工程师,1-1.8万,2年,北京·东城区,大专,"['五险一金', '做五休二']",['计算机软件'],['150-500人']
电力监控产品工程师,1.5-2万,2年及以上,无锡·滨湖区,本科,"['java', '办公软件', '需求分析', '调试', '需求调研', 'c++', 'js', '网络', 'c#', '产品设计', '五险一金', '年终奖金', '周末双休', '带薪年假', '定期体检', '专业培训']",['学术/科研'],['50-150人']
生产助理,5-7千,3年及以上,上海,中技/中专,"['erp', '生产计划', '用友', '生产制程', '生产文档', '生产助理', '生产文员', '五险一金', '员工旅游', '交通补贴', '餐饮补贴', '专业培训', '绩效奖金']",['电子技术/半导体/集成电路'],['500-1000人']
拔尖计划-网络安全攻防对抗技术专家,3-5万·16薪,5年及以上,重庆·渝北区,本科,"['团队管理', '攻防对抗', '五险一金', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
集成电路研究员,1-2万·13薪,3年及以上,无锡·滨湖区,硕士,"['业务分析', '研究报告', '产业研究', '行业研究', '产业图谱', '专题调研', '产业发展政策', '数据处理', '物联网', '分析报告', '五险一金', '通讯补贴', '餐饮补贴']",['政府/公共事业'],['50-150人']
销售（b端）,5-8千,1年及以上,常州·武进区,大专,"['五险一金', '定期体检', '交通补贴', '绩效奖金', '年终奖金']",['计算机硬件'],['50-150人']
销售经理（深圳）,9千-1.5万·13薪,2年及以上,广州·黄埔区,大专,"['erp', '市场开拓', '开拓市场', 'rfid', '物联网', '服装行业', '销售', '寻找客源', '渠道销售', '计算机', '五险一金', '交通补贴', '餐饮补贴', '通讯补贴', '周末双休', '员工旅游', '股票期权', '定期体检', '年终奖金', '绩效奖金']",['计算机软件'],['50-150人']
软件研发-Java开发,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
售前支持工程师,8千-1.2万,1年,深圳·南山区,大专,"['物联网', '售前技术支持', '五险一金', '通讯补贴', '年终奖金']",['计算机软件'],['150-500人']
解决方案专家（智慧园区）,1-2万·13薪,5年及以上,成都·锦江区,本科,"['计算机', '需求分析', '自动化', '软件开发', '方案设计', '解决方案', '智能化', '详细设计', '技术架构', '系统集成', '五险一金', '补充医疗保险', '餐饮补贴', '通讯补贴', '专业培训', '定期体检']",['计算机软件'],['1000-5000人']
项目资料员,6-8千,1年,上海,中技/中专,"['五险一金', '餐饮补贴']",['计算机软件'],['150-500人']
售前方案-售前（南京）,8千-1.2万·16薪,5-7年,南京,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
解决方案经理,5千-1万,1年及以上,保山·龙陵县,大专,"['计算机', '电子', '自动化', '投标', '解决方案', '系统集成', '物联网', '通讯', '信息化', '售前咨询', '专业培训', '节假日福利', '周末双休', '公司团建', '五险']",['外包服务'],['500-1000人']
拔尖计划-智慧物流运输解决方案专家,3-5万·16薪,5年及以上,重庆·渝北区,本科,"['五险一金', '年终奖金', '技术管理', '管理', '项目管理', '团队管理']",['通信/电信/网络设备'],['1000-5000人']
技术支持工程师,1.2-1.5万,无需经验,太原,大专,"['计算机', '电子', '通信', '机电', '设备调试', '理工', '电子产品', '产品测试', '硬件开发', '售后反馈', '五险一金', '补充医疗保险', '补充公积金', '免费班车', '交通补贴', '专业培训', '绩效奖金', '年终奖金', '定期体检', '餐饮补贴']",['计算机软件'],['']
售前工程师（四川）,1-1.5万·13薪,3年及以上,成都·武侯区,本科,"['五险一金', '年终奖金', '绩效奖金', '专业培训', '计算机', '宣传', '产品推广', 'it', '技术交流', '技术服务', '安防', '售前方案', '安防行业', 'it项目管理']",['计算机软件'],['1000-5000人']
信息系统集成工程师,8千-1.5万,3年及以上,西安·高新技术产业开发区,大专,"['计算机', 'cad', '项目管理', '市场拓展', '信息管理', '系统集成', '信息化', '文案策划', 'it行业', '智能化', '交通补贴', '餐饮补贴', '通讯补贴', '绩效奖金', '年终奖金', '周末双休', '社保五险']",['计算机软件'],['少于50人']
物流解决方案经理,5千-1万,2年及以上,蚌埠,大专,"['定期体检', '工作餐', '五险一金', '绩效奖金', '招投标', '标书制作', '第三方物流', '物流方案', '销售工具']",['交通/运输/物流'],['150-500人']
技术支持工程师,1.2-1.5万,无需经验,西安,大专,"['计算机', '电子', '通信', '机电', '设备调试', '理工', '电子产品', '产品测试', '硬件开发', '售后反馈', '五险一金', '补充医疗保险', '补充公积金', '免费班车', '交通补贴', '专业培训', '绩效奖金', '年终奖金', '定期体检', '餐饮补贴']",['计算机软件'],['']
销售经理-智能交通,1-1.5万,2年,上海·静安区,本科,"['销售', '汽车电子', '摄像头', '安防设备', '五险一金', '员工旅游', '餐饮补贴', '专业培训', '年终奖金', '绩效奖金', '带薪年假', '节日福利', '做五休二']",['电子技术/半导体/集成电路'],['50-150人']
解决方案经理（产品方向）-山东(J12791),2.5-3.5万,5年及以上,济南,本科,"['网络', '计算机', '行业解决方案', '五险一金', '交通补贴', '餐饮补贴', '通讯补贴', '节日福利']",['计算机软件'],['1000-5000人']
品牌活动运营经理（科服公司）,8千-1.2万·13薪,3年及以上,无锡·滨湖区,本科,"['品牌推广', '品牌活动', '活动策划', '五险一金', '通讯补贴', '餐饮补贴', '绩效奖金', '年终奖金']",['政府/公共事业'],['50-150人']
技术支持工程师,1.2-1.5万,无需经验,洛阳,大专,"['计算机', '电子', '通信', '机电', '设备调试', '理工', '电子产品', '产品测试', '硬件开发', '售后反馈', '五险一金', '补充医疗保险', '补充公积金', '免费班车', '交通补贴', '专业培训', '绩效奖金', '年终奖金', '定期体检', '餐饮补贴']",['计算机软件'],['']
SQE供应商质量工程师,8千-1万,1年及以上,深圳·宝安区,中技/中专,"['五险一金', '免费班车', '员工旅游', '交通补贴', '专业培训', '年终奖金', '定期体检', '节日福利', '生日福利']",['计算机软件'],['50-150人']
智慧城市 售前工程师,8千-1.5万·13薪,2年,,本科,"['招投标', '技术方案', '项目投标', '产品售前', '技术支持', '安防集成', '安防监控行业', '项目招投标', '技术交流', '用户培训', '绩效奖金', '年终奖金', '股票期权', '定期体检', '员工旅游', '交通补贴', '五险一金', '通讯补贴', '专业培训']",['通信/电信/网络设备'],['']
店长（连锁店/客户服务经理）,9千-1.5万,2年及以上,广州·番禺区,大专,"['交通补贴', '餐饮补贴', '绩效奖金', '社保', '节假日福利', '连锁店', '潮玩店长', '客户经理', '储备店长', '区域督导', '店长助理', '便利店店长', '零售', '门店店长']",['交通/运输/物流'],['少于50人']
技术支持工程师,1.2-1.5万,无需经验,成都,大专,"['计算机', '电子', '通信', '机电', '设备调试', '理工', '电子产品', '产品测试', '硬件开发', '售后反馈', '五险一金', '补充医疗保险', '补充公积金', '免费班车', '交通补贴', '专业培训', '绩效奖金', '年终奖金', '定期体检', '餐饮补贴']",['计算机软件'],['']
SQE工程师（注塑模厂）,8千-1万,1年及以上,深圳·宝安区,中技/中专,"['模具', '员工宿舍', '五险一金', '带薪年假', '免费班车', '出差补贴', '年终奖金', '全勤奖', '公司旅游', '专业培训', '定期体检', '节日福利', '生日福利', '员工旅游']",['计算机软件'],['50-150人']
智慧城市 售前工程师,8千-1.5万·13薪,2年,,本科,"['招投标', '技术方案', '项目投标', '产品售前', '技术支持', '安防集成', '安防监控行业', '项目招投标', '技术交流', '用户培训', '绩效奖金', '年终奖金', '股票期权', '定期体检', '员工旅游', '交通补贴', '五险一金', '通讯补贴', '专业培训']",['通信/电信/网络设备'],['']
解决方案经理（武汉）(J10770),25-30万/年,5-7年,武汉,本科,"['需求调研', '招投标', '通信行业', '市场宣传', '行业解决方案', '定期体检', '绩效奖金', '年终奖金', '五险一金', '补充医疗保险', '弹性工作', '免费班车', '专业培训', '带薪年假', '提供食宿']",['通信/电信/网络设备'],['5000-10000人']
技术支持工程师,1.2-1.5万,无需经验,贵阳,大专,"['计算机', '电子', '通信', '机电', '设备调试', '理工', '电子产品', '产品测试', '硬件开发', '售后反馈', '五险一金', '补充医疗保险', '补充公积金', '免费班车', '交通补贴', '专业培训', '绩效奖金', '年终奖金', '定期体检', '餐饮补贴']",['计算机软件'],['']
大客户销售经理,40-50万/年,5年及以上,上海·长宁区,本科,"['周末双休', '弹性工作', '带薪年假', '五险一金', '餐饮补贴', '节日福利', '补充医疗保险', 'EDA', '工业软件', 'KA', '企业解决方案', 'PCB']",['计算机软件'],['150-500人']
解决方案经理,8千-1.2万,2年及以上,昆明·五华区,本科,"['计算机', '解决方案', '市场推广', '办公软件', 'ppt', 'xmind', '宣讲', '可研报告', '现场培训', '客户答疑', '五险一金', '餐饮补贴', '通讯补贴', '绩效奖金', '定期体检']",['计算机服务(系统、数据服务、维修)'],['50-150人']
软件研发-Java开发,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
人工智能解决方案经理（广州）,1.2-2.2万·14薪,5年及以上,广州·黄埔区,本科,"['人工智能', '宣讲', '人工智能技术', '方案营销', '行业解决方案', '方案汇报', '专业培训', '弹性工作', '定期体检', '绩效奖金', '免费班车', '补充医疗保险', '补充公积金', '五险一金', '交通补贴', '餐饮补贴']",['教育/培训/院校'],['150-500人']
项目资料员,6-8千,1年,上海,中技/中专,"['五险一金', '餐饮补贴']",['计算机软件'],['150-500人']
质量PQE,8千-1.1万·13薪,3年及以上,湖州·安吉县,大专,"['五险一金', '弹性工作', '定期体检', '专业培训', '年终奖金']",['电子技术/半导体/集成电路'],['500-1000人']
售前方案（成都）,8千-1.5万·16薪,3-4年,成都,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
销售经理（深圳）,9千-1.5万·13薪,2年及以上,广州·黄埔区,大专,"['erp', '市场开拓', '开拓市场', 'rfid', '物联网', '服装行业', '销售', '寻找客源', '渠道销售', '计算机', '五险一金', '交通补贴', '餐饮补贴', '通讯补贴', '周末双休', '员工旅游', '股票期权', '定期体检', '年终奖金', '绩效奖金']",['计算机软件'],['50-150人']
水电工,6-9千,2年,北京·东城区,,"['消防安全', '设备安装', '强弱电', '五险一金', '做六休一']",['计算机软件'],['150-500人']
PQE工程师,1-1.2万,5年,湖州,大专,"['培训', '数据分析', '电子', '机电', '测量', 'spc', '质量控制', '质量管理体系', 'iatf16949', '统计分析', '餐饮补贴', '绩效奖金', '年终奖金', '五险', '免费提供食宿']",['电子技术/半导体/集成电路'],['500-1000人']
硬件研发-结构设计,1-2万·16薪,3-4年,深圳,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
会计兼出纳,3-4千,3年及以上,苏州,大专,['五险一金'],['房地产'],['50-150人']
秘书处专员,5千-1万·13薪,无需经验,无锡·滨湖区,本科,"['综合文稿', '会议接待', '项目申报', '五险一金', '通讯补贴', '餐饮补贴', '绩效奖金', '年终奖金']",['政府/公共事业'],['50-150人']
物业管培生,5-6千,无需经验,宿迁,大专,"['五险一金', '绩效奖金', '年终奖金', '定期体检', '2023届', '2024届']",['物业管理/商业中心'],['']
技术管理-专利管理,8千-1万·16薪,3-4年,重庆·渝北区,硕士,"['专利管理', '物联网', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
CQE客户质量工程师,1-1.4万·14薪,3-9年,杭州·滨江区,本科,"['16949', '8D', 'APQP', 'PPAP', '汽车电子', '五险一金', '员工旅游', '餐饮补贴', '通讯补贴', '绩效奖金', '年终奖金', '股票期权', '定期体检']",['电子技术/半导体/集成电路'],['500-1000人']
销售经理（深圳）,9千-1.5万·13薪,2年及以上,广州·黄埔区,大专,"['erp', '市场开拓', '开拓市场', 'rfid', '物联网', '服装行业', '销售', '寻找客源', '渠道销售', '计算机', '五险一金', '交通补贴', '餐饮补贴', '通讯补贴', '周末双休', '员工旅游', '股票期权', '定期体检', '年终奖金', '绩效奖金']",['计算机软件'],['50-150人']
技术经理人,1.5-2万·13薪,1年及以上,无锡·滨湖区,本科,"['理工科', '技术转移', '业务拓展', '技术合作', '技术引进', '技术应用', '生态构建', '科技创新', '对接沟通', '供需对接', '五险一金', '餐饮补贴', '通讯补贴']",['政府/公共事业'],['50-150人']
审计合规,8千-1.5万·16薪,无需经验,重庆·渝北区,本科,"['大数据', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
售前工程师（四川）,1-1.5万·13薪,3年及以上,成都·武侯区,本科,"['五险一金', '年终奖金', '绩效奖金', '专业培训', '计算机', '宣传', '产品推广', 'it', '技术交流', '技术服务', '安防', '售前方案', '安防行业', 'it项目管理']",['计算机软件'],['1000-5000人']
销售经理（系统集成、智能化、智能交通）,8千-1.5万,2年,南京·浦口区,本科,"['市场拓展', '客户沟通', '系统集成', '签订合同', '商务', '产品宣传', '品牌形象建设', '五险一金', '交通补贴', '餐饮补贴', '通讯补贴', '专业培训', '出国机会', '绩效奖金', '年终奖金', '定期体检']",['电子技术/半导体/集成电路'],['500-1000人']
研发总监助理,6-8千,1-3年,深圳·龙华区,大专,"['电子', '计算机', '通讯', '系统调试', '硬件测试', '硬件产品测试', '五险一金', '年终奖金']",['计算机软件'],['']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
