Job Name,Job Salary,Job Year,Job Area,Job Degree,Job label
普运/水运营销专员,8千-1.5万,无需经验,,大专,"['五险一金', '专业培训', '绩效奖金', '定期体检', '周末双休', '节日福利', '绩效奖金', '弹性工作']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
智慧水利产品经理,1.5-2.5万,5年及以上,绍兴·上虞区,本科,"['解决方案', '数字孪生', '技术方案交流', '水利行业', '招投标', '五险一金', '交通补贴', '餐饮补贴', '通讯补贴']"
拔尖计划-视频设计专家,3-5万·16薪,8年及以上,重庆·渝北区,硕士,"['视频方案', '视频制作', '特效制作', '拍摄跟进', '项目排期', '五险一金', '年终奖金']"
业务拓展经理,7千-1.2万,3年及以上,蚌埠,大专,"['招投标', '物流行业', '销售策略', '市场拓展', '供应链', '五险一金', '专业培训', '绩效奖金', '定期体检', '周末双休', '节日福利', '绩效奖金', '弹性工作']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
仓管员,5-8千·13薪,1年及以上,湖州·安吉县,高中,"['五险一金', '定期体检', '年终奖金']"
招商运营,1-2万·13薪,1年及以上,无锡·滨湖区,本科,"['五险一金', '餐饮补贴', '通讯补贴']"
A区智能交通营销总监,6千-1.2万,2年,杭州·西湖区,大专,"['职能交通', '信号系统', '周末双休', '节日福利', '餐饮补贴', '年终奖金', '绩效奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
安全员,6千-1万,1年,广州·番禺区,大专,"['安全员c证', '安全教育培训', '五险一金', '餐饮补贴']"
技术经理人,1.5-2万·13薪,1年及以上,无锡·滨湖区,本科,"['理工科', '技术转移', '业务拓展', '技术合作', '技术引进', '技术应用', '生态构建', '科技创新', '对接沟通', '供需对接', '五险一金', '餐饮补贴', '通讯补贴']"
培训专员,5-7千,2年,广州·增城区,大专,"['培训', '企业文化活动', '员工发展计划', '培训体系建设', '五险一金', '定期体检', '员工旅游', '专业培训', '大小周工作制', '包工作餐']"
业务拓展经理,7千-1.2万,3年及以上,蚌埠,大专,"['招投标', '物流行业', '销售策略', '市场拓展', '供应链', '五险一金', '专业培训', '绩效奖金', '定期体检', '周末双休', '节日福利', '绩效奖金', '弹性工作']"
硬件研发-硬件开发岗（射频方向）,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
培训专员,5-7千,2年,广州·增城区,大专,"['培训', '企业文化活动', '员工发展计划', '培训体系建设', '五险一金', '定期体检', '员工旅游', '专业培训', '大小周工作制', '包工作餐']"
一级注册建筑师,1.5-3万,2年及以上,上海·杨浦区,本科,"['施工图设计', '图纸', '方案设计', '技术指导', '概念设计', '文档', '建筑设计规范', '行业发展', '五险一金', '餐饮补贴']"
软件研发-前端开发,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
A区智能交通营销总监,6千-1.2万,2年,杭州·西湖区,大专,"['职能交通', '信号系统', '周末双休', '节日福利', '餐饮补贴', '年终奖金', '绩效奖金']"
厨师,4.5-4.9千,3-4年,广州·增城区,初中及以下,"['餐单', '煮饭', '做菜', '卫生', '五险一金', '定期体检', '员工旅游', '专业培训', '包工作餐', '加班餐']"
产品运营,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['计算机', '数据分析', '产品运营', '产品规划', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
智能化售前工程师,8千-1.5万,3年及以上,广州·黄埔区,本科,"['绩效奖金', '年终奖金', '六险一金', '餐补', '交通补助', '节日福利', '项目提成', '维护提成', '施工提成', '下午茶']"
安全员,6千-1万,1年,广州·番禺区,大专,"['安全员c证', '安全教育培训', '五险一金', '餐饮补贴']"
拔尖计划-射频电路设计专家,3-5万·16薪,5-7年,南京·浦口区,硕士,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
特运事业部运力专员,3.5-3.8千,1-3年,蚌埠,中技/中专,"['定期体检', '工作餐', '五险一金', '绩效奖金', '办公软件', '物流行业', '渠道管理', '物流运输', '实施计划', '运力资源', '项目控制']"
仓管员,5-8千·13薪,1年及以上,湖州·安吉县,高中,"['五险一金', '定期体检', '年终奖金']"
拔尖计划-射频电路设计专家,3-5万·16薪,5-7年,南京·浦口区,硕士,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
招商运营,1-2万·13薪,1年及以上,无锡·滨湖区,本科,"['五险一金', '餐饮补贴', '通讯补贴']"
技术管理-专利管理,8千-1万·16薪,3-4年,重庆·渝北区,硕士,"['专利管理', '物联网', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
行业解决方案经理(J12676),2.5-3.5万,5年及以上,福州,本科,"['计算机', '教育', '网络', '服务器', '大数据', '技术方案', '安全', '市场拓展', '云计算', '信息收集', '五险一金', '交通补贴', '餐饮补贴', '通讯补贴', '节日福利']"
物联控制系统研发工程师,7-9千,1年及以上,济南·高新区,本科,"['物联网', '智能产品', '软件工程', '系统设计', '大数据云计算', '解决方案', '研发', '技术文档', '五险一金', '通讯补贴', '专业培训', '年终奖金', '定期体检']"
仓管员,5-8千·13薪,1年及以上,湖州·安吉县,高中,"['五险一金', '定期体检', '年终奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
行业解决方案经理(J12676),2.5-3.5万,5年及以上,南昌,本科,"['计算机', '教育', '网络', '服务器', '大数据', '技术方案', '安全', '市场拓展', '云计算', '信息收集', '五险一金', '交通补贴', '餐饮补贴', '通讯补贴', '节日福利']"
研发项目管理,8千-1.5万·16薪,3-4年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
区块链解决方案(J10327),25-50万/年,5年及以上,上海·静安区,本科,"['解决方案', '五险一金', '补充公积金', '绩效奖金', '定期体检', '企业年金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
特运事业部业务拓展经理,5千-1万,3年及以上,蚌埠,大专,"['办公软件', '招投标', '物流', '物流行业', '维护客户关系', '销售策略', '洽谈', '市场拓展', '市场动态', '沟通', '定期体检', '工作餐', '五险一金', '绩效奖金', '弹性工作']"
智慧城市方案经理,2-2.5万·13薪,5-7年,深圳·南山区,本科,"['办公软件', '需求调研', '招投标', '解决方案', '需求沟通', '文档撰写', '进度跟踪', '客户交流', '需求文档编写', '商机挖掘', '五险一金', '定期体检', '绩效奖金', '专业培训', '公司规模大', '优秀员工奖']"
暖通空调工程师,1.5-3万,2年及以上,上海·杨浦区,大专,"['五险一金', '餐饮补贴']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
行业解决方案经理(J12676),2.5-3.5万,5年及以上,南宁,本科,"['计算机', '网络', '五险一金', '交通补贴', '餐饮补贴', '通讯补贴', '节日福利']"
机械装配工,5-7千,3-4年,广州·增城区,中技/中专,"['五险一金', '定期体检', '员工旅游', '专业培训', '大小周工作制', '包工作餐']"
安全员,6千-1万,1年,广州·番禺区,大专,"['安全员c证', '安全教育培训', '五险一金', '餐饮补贴']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
研发总监助理,6-8千,1-3年,深圳·龙华区,大专,"['电子', '计算机', '通讯', '系统调试', '硬件测试', '硬件产品测试', '五险一金', '年终奖金']"
解决方案经理（人工智能方向）,1.5-2.5万·14薪,3年及以上,杭州,本科,"['计算机', 'word', 'ppt', '自动化', '通信', '解决方案', 'ai', '售前', '技术方案', '技术交流', '五险一金', '补充医疗保险', '补充公积金', '员工旅游', '交通补贴', '餐饮补贴', '通讯补贴', '专业培训', '绩效奖金', '年终奖金']"
一级注册建筑师,1.5-3万,2年及以上,上海·杨浦区,本科,"['施工图设计', '图纸', '方案设计', '技术指导', '概念设计', '文档', '建筑设计规范', '行业发展', '五险一金', '餐饮补贴']"
一级注册建筑师,1.5-3万,2年及以上,上海·杨浦区,本科,"['施工图设计', '图纸', '方案设计', '技术指导', '概念设计', '文档', '建筑设计规范', '行业发展', '五险一金', '餐饮补贴']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
物联工程师,7千-1.2万,3年及以上,江门,本科,"['包吃住', '员工宿舍', '五险一金', '年终奖金', '专业培训', '绩效奖金', '定期体检']"
PMC专员,5-9.5千,3-4年,广州·增城区,大专,"['生产计划', '机械行业', '成本管控', '物料管控', '物料请购', '机械设计图纸', '物料计划', '物控计划', '库存控制', '进度控制', '五险一金', '定期体检', '员工旅游', '专业培训', '大小周工作制', '包工作餐']"
销售工程师,6千-1万,1年及以上,上海·青浦区,大专,"['五险一金', '提成奖金', '餐饮补贴', '专业培训', '员工旅游', '年终奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
技术管理-标准管理,8千-1万·16薪,3-4年,重庆·渝北区,硕士,"['国家标准', '团体标准', '行业标准', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
人事行政主管,9千-1.5万,3-4年,广州·增城区,大专,"['薪酬绩效', '招聘', '培训', '员工关系', '考勤', '五险一金', '定期体检', '绩效奖金', '年终奖金', '大小周工作制']"
给排水工程师,1-2万,2年及以上,上海·杨浦区,,"['施工', '验收', '给排水', '现场踏勘', '地方法律法规', '五险一金', '餐饮补贴']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
乘用车技术专员/主管,1-1.5万,3-4年,湖州,大专,"['测试', 'smt', 'dip', 'fct', 'ict', 'eol测试', '生产技术', '五险一金', '餐饮补贴', '绩效奖金', '年终奖金', '免费提供食宿']"
培训专员,5-7千,2年,广州·增城区,大专,"['培训', '企业文化活动', '员工发展计划', '培训体系建设', '五险一金', '定期体检', '员工旅游', '专业培训', '大小周工作制', '包工作餐']"
解决方案经理,1-2万·14薪,3年及以上,上海·浦东新区,本科,"['计算机', '办公软件', '管理', '营销', '招投标', 'office', '通信', '技术方案', '调研', '产品研发', '五险一金', '绩效奖金', '年终奖金', '弹性工作', '定期体检']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
销售工程师（智能硬件类）,8千-1.5万,3-4年,惠州,大专,"['带薪年假', '五险一金', '专业培训', '节日福利', '全勤奖', '绩效奖金', '销售', '云打印', '扫码终端', '大客户销售', '聚合支付']"
业务拓展经理,7千-1.2万,3年及以上,蚌埠,大专,"['招投标', '物流行业', '销售策略', '市场拓展', '供应链', '五险一金', '专业培训', '绩效奖金', '定期体检', '周末双休', '节日福利', '绩效奖金', '弹性工作']"
售中技术支持（外派北京）,9千-1.2万·13薪,2年及以上,福州·闽侯县,本科,"['计算机', '电子', '方案讲解', '技术交流', '解决方案设计', '培训文档', '带薪年假', '五险一金', '节日福利', '定期体检']"
